127.0.0.1, 2013-03-04 11:41:02, GET, /cqg/quiz, HTTP/1.1, 200, 0.378091
96.50.85.139, 2013-06-25 19:28:11, GET, /favicon.ico, HTTP/1.1, 400, 0.000385
96.50.85.139, 2013-06-25 19:28:14, GET, /favicon.ico, HTTP/1.1, 400, 0.000370
96.50.85.139, 2013-06-25 19:28:18, GET, /cqg/quiz, HTTP/1.1, 200, 0.254508
96.50.85.139, 2013-06-25 19:28:18, GET, /favicon.ico, HTTP/1.1, 400, 0.000385
96.50.85.139, 2013-06-25 19:28:22, GET, /favicon.ico, HTTP/1.1, 400, 0.000361
96.50.85.139, 2013-06-26 16:37:29, GET, /cqg/static/codeact.html, HTTP/1.1, 200, 0.000537
96.50.85.139, 2013-06-26 16:37:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000536
96.50.85.139, 2013-06-26 16:37:42, GET, /cqg/static/eop.html, HTTP/1.1, 200, 0.000479
96.50.85.139, 2013-06-26 16:37:42, GET, /favicon.ico, HTTP/1.1, 400, 0.000379
96.50.85.139, 2013-06-26 16:38:12, GET, /cqg/quiz, HTTP/1.1, 200, 23.755487
96.50.85.139, 2013-06-26 16:38:12, GET, /favicon.ico, HTTP/1.1, 400, 0.000403
96.50.85.139, 2013-06-26 16:38:16, GET, /favicon.ico, HTTP/1.1, 400, 0.000408
96.50.85.139, 2013-06-26 16:47:19, GET, /cqg/static/eop.html, HTTP/1.1, 304, 0.000433
96.50.85.139, 2013-06-26 16:47:19, GET, /favicon.ico, HTTP/1.1, 400, 0.000392
96.50.85.139, 2013-06-26 16:47:21, GET, /cqg/static/eop.html, HTTP/1.1, 304, 0.000406
96.50.85.139, 2013-06-26 16:47:22, GET, /favicon.ico, HTTP/1.1, 400, 0.000367
96.50.85.139, 2013-06-26 16:47:33, GET, /cqg/static/eop.html, HTTP/1.1, 200, 0.000478
96.50.85.139, 2013-06-26 16:47:33, GET, /favicon.ico, HTTP/1.1, 400, 0.000406
96.50.85.139, 2013-06-26 16:47:35, GET, /cqg/quiz, HTTP/1.1, 200, 0.003856
96.50.85.139, 2013-06-26 16:47:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000422
96.50.85.139, 2013-06-26 16:47:38, GET, /favicon.ico, HTTP/1.1, 400, 0.000367
96.50.85.139, 2013-06-26 16:49:02, GET, /cqg/static/eop.html, HTTP/1.1, 304, 0.000440
96.50.85.139, 2013-06-26 16:49:02, GET, /favicon.ico, HTTP/1.1, 400, 0.000394
96.50.85.139, 2013-06-26 16:49:04, GET, /cqg/quiz, HTTP/1.1, 200, 0.275556
96.50.85.139, 2013-06-26 16:49:04, GET, /favicon.ico, HTTP/1.1, 400, 0.000441
96.50.85.139, 2013-06-26 16:58:33, GET, /favicon.ico, HTTP/1.1, 400, 0.000448
96.50.85.139, 2013-06-26 17:31:39, GET, /cqg/quiz, HTTP/1.1, 200, 0.276653
96.50.85.139, 2013-06-26 17:31:39, GET, /favicon.ico, HTTP/1.1, 400, 0.000380
96.50.85.139, 2013-06-26 17:31:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000394
96.50.85.139, 2013-06-26 17:33:59, GET, /cqg/quiz, HTTP/1.1, 200, 0.289245
96.50.85.139, 2013-06-26 17:33:59, GET, /favicon.ico, HTTP/1.1, 400, 0.000437
96.50.85.139, 2013-06-26 17:42:49, GET, /favicon.ico, HTTP/1.1, 400, 0.000394
96.50.85.139, 2013-06-26 17:43:23, GET, /cqg/quiz, HTTP/1.1, 200, 0.433821
96.50.85.139, 2013-06-26 17:43:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000400
96.50.85.139, 2013-06-26 17:51:06, GET, /favicon.ico, HTTP/1.1, 400, 0.000531
96.50.85.139, 2013-06-26 17:51:08, GET, /cqg/static/eop.html, HTTP/1.1, 304, 0.000420
96.50.85.139, 2013-06-26 17:51:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000503
96.50.85.139, 2013-06-26 17:51:11, GET, /cqg/quiz, HTTP/1.1, 200, 0.408365
96.50.85.139, 2013-06-26 17:51:11, GET, /favicon.ico, HTTP/1.1, 400, 0.000403
96.50.85.139, 2013-06-26 17:53:43, GET, /cqg/quiz, HTTP/1.1, 200, 0.355072
96.50.85.139, 2013-06-26 17:53:43, GET, /favicon.ico, HTTP/1.1, 400, 0.000720
96.50.85.139, 2013-06-26 17:53:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000404
96.50.85.139, 2013-06-26 17:53:48, GET, /cqg/quiz, HTTP/1.1, 200, 0.360579
96.50.85.139, 2013-06-26 17:53:48, GET, /favicon.ico, HTTP/1.1, 400, 0.000375
96.50.85.139, 2013-06-26 17:54:06, GET, /favicon.ico, HTTP/1.1, 400, 0.000555
96.50.85.139, 2013-06-26 17:54:09, GET, /cqg/quiz, HTTP/1.1, 200, 0.209323
96.50.85.139, 2013-06-26 17:54:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000443
96.50.85.139, 2013-06-26 17:54:22, GET, /cqg/quiz, HTTP/1.1, 200, 0.022149
96.50.85.139, 2013-06-26 17:54:22, GET, /favicon.ico, HTTP/1.1, 400, 0.000480
96.50.85.139, 2013-06-26 18:20:41, GET, /cqg/quiz, HTTP/1.1, 200, 0.436714
96.50.85.139, 2013-06-26 18:20:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000559
96.50.85.139, 2013-06-26 18:20:42, GET, /favicon.ico, HTTP/1.1, 400, 0.000379
96.50.85.139, 2013-06-26 18:20:44, GET, /cqg/static/eop.html, HTTP/1.1, 304, 0.000465
96.50.85.139, 2013-06-26 18:20:44, GET, /favicon.ico, HTTP/1.1, 400, 0.000383
96.50.85.139, 2013-06-26 18:20:46, GET, /cqg/quiz, HTTP/1.1, 200, 0.190029
96.50.85.139, 2013-06-26 18:20:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000405
96.50.85.139, 2013-06-26 18:27:51, GET, /favicon.ico, HTTP/1.1, 400, 0.000394
96.50.85.139, 2013-06-26 18:27:57, GET, /cqg/quiz, HTTP/1.1, 200, 0.402648
96.50.85.139, 2013-06-26 18:27:57, GET, /favicon.ico, HTTP/1.1, 400, 0.000381
96.50.85.139, 2013-06-26 18:28:17, GET, /favicon.ico, HTTP/1.1, 400, 0.000403
96.50.85.139, 2013-06-26 18:28:21, GET, /cqg/quiz, HTTP/1.1, 200, 0.376993
96.50.85.139, 2013-06-26 18:28:21, GET, /favicon.ico, HTTP/1.1, 400, 0.000371
96.50.85.139, 2013-06-26 18:28:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000388
96.50.85.139, 2013-06-26 18:28:39, GET, /cqg/quiz, HTTP/1.1, 200, 0.364000
96.50.85.139, 2013-06-26 18:28:39, GET, /favicon.ico, HTTP/1.1, 400, 0.000371
96.50.85.139, 2013-06-26 18:28:55, GET, /favicon.ico, HTTP/1.1, 400, 0.000423
96.50.85.139, 2013-06-26 18:28:57, GET, /cqg/quiz, HTTP/1.1, 200, 0.003387
96.50.85.139, 2013-06-26 18:28:57, GET, /favicon.ico, HTTP/1.1, 400, 0.000376
96.50.85.139, 2013-06-26 18:28:59, GET, /favicon.ico, HTTP/1.1, 400, 0.000360
96.50.85.139, 2013-06-26 18:29:34, GET, /cqg/quiz, HTTP/1.1, 200, 0.314258
96.50.85.139, 2013-06-26 18:29:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000373
96.50.85.139, 2013-06-26 18:29:37, GET, /cqg/quiz, HTTP/1.1, 200, 0.003531
96.50.85.139, 2013-06-26 18:29:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000372
96.50.85.139, 2013-06-26 18:29:48, GET, /cqg/quiz, HTTP/1.1, 200, 0.349207
96.50.85.139, 2013-06-26 18:29:48, GET, /favicon.ico, HTTP/1.1, 400, 0.000427
96.50.85.139, 2013-06-26 18:29:49, GET, /favicon.ico, HTTP/1.1, 400, 0.000428
96.50.85.139, 2013-06-26 18:38:06, GET, /cqg/static/eop.html, HTTP/1.1, 200, 0.000480
96.50.85.139, 2013-06-26 18:38:06, GET, /favicon.ico, HTTP/1.1, 400, 0.000405
96.50.85.139, 2013-06-26 18:38:09, GET, /cqg/quiz, HTTP/1.1, 200, 0.214924
96.50.85.139, 2013-06-26 18:38:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000398
96.50.85.139, 2013-06-26 18:38:14, GET, /cqg/quiz, HTTP/1.1, 200, 0.004409
96.50.85.139, 2013-06-26 18:38:14, GET, /favicon.ico, HTTP/1.1, 400, 0.000391
96.50.85.139, 2013-06-26 18:38:16, GET, /cqg/quiz, HTTP/1.1, 200, 0.003534
96.50.85.139, 2013-06-26 18:38:16, GET, /favicon.ico, HTTP/1.1, 400, 0.000432
96.50.85.139, 2013-06-26 18:38:28, GET, /cqg/quiz, HTTP/1.1, 200, 0.021868
96.50.85.139, 2013-06-26 18:38:28, GET, /favicon.ico, HTTP/1.1, 400, 0.000857
96.50.85.139, 2013-06-26 18:40:53, GET, /cqg/quiz, HTTP/1.1, 303, 0.038662
96.50.85.139, 2013-06-26 18:40:53, GET, /cqg/default/index, HTTP/1.1, 200, 0.028681
96.50.85.139, 2013-06-26 18:40:53, GET, /favicon.ico, HTTP/1.1, 400, 0.000395
96.50.85.139, 2013-06-26 18:40:54, GET, /cqg/quiz, HTTP/1.1, 303, 0.002872
96.50.85.139, 2013-06-26 18:40:54, GET, /cqg/default/index, HTTP/1.1, 200, 0.002179
96.50.85.139, 2013-06-26 18:40:54, GET, /favicon.ico, HTTP/1.1, 400, 0.000391
96.50.85.139, 2013-06-26 18:40:56, GET, /cqg/default/index, HTTP/1.1, 200, 0.001942
96.50.85.139, 2013-06-26 18:40:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000393
96.50.85.139, 2013-06-26 18:40:58, GET, /favicon.ico, HTTP/1.1, 400, 0.000416
96.50.85.139, 2013-06-26 18:41:10, GET, /cqg/static/eop.html, HTTP/1.1, 304, 0.000466
96.50.85.139, 2013-06-26 18:41:11, GET, /favicon.ico, HTTP/1.1, 400, 0.000380
96.50.85.139, 2013-06-26 18:41:33, GET, /cqg/quiz, HTTP/1.1, 200, 0.393879
96.50.85.139, 2013-06-26 18:41:33, GET, /favicon.ico, HTTP/1.1, 400, 0.000392
96.50.85.139, 2013-06-26 18:42:18, GET, /favicon.ico, HTTP/1.1, 400, 0.000381
96.50.85.139, 2013-06-26 18:51:59, GET, /cqg/static/eop.html, HTTP/1.1, 200, 0.000528
96.50.85.139, 2013-06-26 18:51:59, GET, /favicon.ico, HTTP/1.1, 400, 0.000410
96.50.85.139, 2013-06-26 18:52:01, GET, /cqg/quiz, HTTP/1.1, 200, 0.221614
96.50.85.139, 2013-06-26 18:52:01, GET, /favicon.ico, HTTP/1.1, 400, 0.000381
96.50.85.139, 2013-06-26 18:52:05, GET, /favicon.ico, HTTP/1.1, 400, 0.000373
96.50.85.139, 2013-06-26 18:52:09, GET, /cqg/quiz, HTTP/1.1, 200, 0.387060
96.50.85.139, 2013-06-26 18:52:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000380
96.50.85.139, 2013-06-26 18:58:53, GET, /favicon.ico, HTTP/1.1, 400, 0.000417
96.50.85.139, 2013-06-26 18:58:58, GET, /cqg/static/eop.html, HTTP/1.1, 200, 0.000428
96.50.85.139, 2013-06-26 18:58:58, GET, /favicon.ico, HTTP/1.1, 400, 0.000523
96.50.85.139, 2013-06-26 18:59:32, GET, /cqg/quiz, HTTP/1.1, 200, 0.383374
96.50.85.139, 2013-06-26 18:59:32, GET, /favicon.ico, HTTP/1.1, 400, 0.000790
96.50.85.139, 2013-06-26 19:27:21, GET, /favicon.ico, HTTP/1.1, 400, 0.000475
96.50.85.139, 2013-06-26 19:27:25, GET, /cqg/static/eop.html, HTTP/1.1, 304, 0.000440
96.50.85.139, 2013-06-26 19:27:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000393
96.50.85.139, 2013-06-26 19:27:36, GET, /cqg/static/eop.html, HTTP/1.1, 200, 0.000462
96.50.85.139, 2013-06-26 19:27:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000388
96.50.85.139, 2013-06-26 19:27:38, GET, /cqg/quiz, HTTP/1.1, 200, 0.004141
96.50.85.139, 2013-06-26 19:27:38, GET, /favicon.ico, HTTP/1.1, 400, 0.000386
96.50.85.139, 2013-06-26 19:27:40, GET, /favicon.ico, HTTP/1.1, 400, 0.000404
96.50.85.139, 2013-06-26 19:32:31, GET, /cqg/static/eop.html, HTTP/1.1, 200, 0.000472
96.50.85.139, 2013-06-26 19:32:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000400
96.50.85.139, 2013-06-26 19:32:33, GET, /cqg/quiz, HTTP/1.1, 500, 0.416985
96.50.85.139, 2013-06-26 19:32:33, GET, /favicon.ico, HTTP/1.1, 400, 0.000424
96.50.85.139, 2013-06-26 19:32:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000362
96.50.85.139, 2013-06-26 19:33:15, GET, /cqg/static/eop.html, HTTP/1.1, 200, 0.000450
96.50.85.139, 2013-06-26 19:33:15, GET, /favicon.ico, HTTP/1.1, 400, 0.000369
96.50.85.139, 2013-06-26 19:33:18, GET, /cqg/quiz, HTTP/1.1, 200, 0.375420
96.50.85.139, 2013-06-26 19:33:18, GET, /favicon.ico, HTTP/1.1, 400, 0.000415
96.50.85.139, 2013-06-26 19:35:27, GET, /favicon.ico, HTTP/1.1, 400, 0.000528
96.50.85.139, 2013-06-26 19:35:29, GET, /cqg/static/eop.html, HTTP/1.1, 304, 0.000446
96.50.85.139, 2013-06-26 19:35:30, GET, /favicon.ico, HTTP/1.1, 400, 0.000389
96.50.85.139, 2013-06-26 19:35:32, GET, /cqg/quiz, HTTP/1.1, 200, 0.410492
96.50.85.139, 2013-06-26 19:35:32, GET, /favicon.ico, HTTP/1.1, 400, 0.000389
96.50.85.139, 2013-06-26 19:36:30, GET, /favicon.ico, HTTP/1.1, 400, 0.000546
96.50.85.139, 2013-06-26 19:36:32, GET, /cqg/quiz, HTTP/1.1, 200, 0.397603
96.50.85.139, 2013-06-26 19:36:32, GET, /favicon.ico, HTTP/1.1, 400, 0.000462
96.50.85.139, 2013-06-26 19:37:19, GET, /favicon.ico, HTTP/1.1, 400, 0.000604
96.50.85.139, 2013-06-26 19:37:21, GET, /cqg/static/eop.html, HTTP/1.1, 304, 0.000423
96.50.85.139, 2013-06-26 19:37:21, GET, /favicon.ico, HTTP/1.1, 400, 0.000378
96.50.85.139, 2013-06-26 19:37:23, GET, /cqg/quiz, HTTP/1.1, 200, 0.407837
96.50.85.139, 2013-06-26 19:37:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000384
96.50.85.139, 2013-06-26 19:55:58, GET, /favicon.ico, HTTP/1.1, 400, 0.000653
96.50.85.139, 2013-06-26 19:56:00, GET, /cqg/static/eop.html, HTTP/1.1, 304, 0.000435
96.50.85.139, 2013-06-26 19:56:00, GET, /favicon.ico, HTTP/1.1, 400, 0.000394
96.50.85.139, 2013-06-26 19:56:03, GET, /cqg/quiz, HTTP/1.1, 200, 0.403827
96.50.85.139, 2013-06-26 19:56:03, GET, /favicon.ico, HTTP/1.1, 400, 0.000433
96.50.85.139, 2013-06-26 20:05:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000432
96.50.85.139, 2013-06-26 20:06:01, GET, /cqg/quiz, HTTP/1.1, 200, 0.242877
96.50.85.139, 2013-06-26 20:06:01, GET, /favicon.ico, HTTP/1.1, 400, 0.000434
96.50.85.139, 2013-06-26 20:06:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000596
96.50.85.139, 2013-06-26 20:06:58, GET, /cqg/quiz, HTTP/1.1, 200, 0.209969
96.50.85.139, 2013-06-26 20:06:58, GET, /favicon.ico, HTTP/1.1, 400, 0.000397
96.50.85.139, 2013-06-26 20:07:02, GET, /favicon.ico, HTTP/1.1, 400, 0.000396
127.0.0.1, 2013-06-27 11:29:31, GET, /cqg/quiz, HTTP/1.1, 200, 26.021323
127.0.0.1, 2013-06-27 11:31:04, GET, /cqg/quiz, HTTP/1.1, 200, 0.351830
127.0.0.1, 2013-06-27 11:31:15, GET, /cqg/static/eop.html, HTTP/1.1, 200, 0.000499
127.0.0.1, 2013-06-27 11:31:28, GET, /cqg/quiz, HTTP/1.1, 200, 0.232597
127.0.0.1, 2013-06-27 11:32:55, GET, /cqg/quiz, HTTP/1.1, 200, 0.052374
127.0.0.1, 2013-06-27 11:33:04, GET, /cqg/quiz, HTTP/1.1, 200, 0.413874
127.0.0.1, 2013-06-27 11:33:11, GET, /cqg/quiz, HTTP/1.1, 200, 0.325060
127.0.0.1, 2013-06-27 11:34:09, GET, /cqg/quiz, HTTP/1.1, 200, 0.004193
127.0.0.1, 2013-06-27 11:35:18, GET, /cqg/quiz, HTTP/1.1, 200, 0.040789
127.0.0.1, 2013-06-27 11:35:25, GET, /cqg/quiz, HTTP/1.1, 200, 0.023611
127.0.0.1, 2013-06-27 11:35:37, GET, /cqg/quiz, HTTP/1.1, 200, 0.024010
127.0.0.1, 2013-06-27 11:59:37, GET, /cqg/quiz, HTTP/1.1, 200, 0.033674
127.0.0.1, 2013-06-27 11:59:38, GET, /cqg/quiz, HTTP/1.1, 200, 0.033978
127.0.0.1, 2013-06-27 11:59:39, GET, /cqg/quiz, HTTP/1.1, 200, 0.004080
127.0.0.1, 2013-06-27 11:59:40, GET, /cqg/quiz, HTTP/1.1, 200, 0.298540
127.0.0.1, 2013-06-27 12:00:00, GET, /cqg/quiz, HTTP/1.1, 200, 0.434118
127.0.0.1, 2013-06-27 12:00:40, GET, /cqg/quiz, HTTP/1.1, 200, 0.003609
127.0.0.1, 2013-06-27 12:26:12, GET, /cqg/quiz, HTTP/1.1, 200, 0.279981
127.0.0.1, 2013-06-27 12:26:26, GET, /cqg/quiz, HTTP/1.1, 200, 0.440252
127.0.0.1, 2013-06-27 12:28:52, GET, /cqg/quiz, HTTP/1.1, 200, 0.238619
96.50.85.139, 2013-06-27 17:33:05, GET, /cqg/static/eop.html, HTTP/1.1, 200, 0.000532
96.50.85.139, 2013-06-27 17:33:05, GET, /favicon.ico, HTTP/1.1, 400, 0.000484
96.50.85.139, 2013-06-27 17:35:14, GET, /cqg/quiz, HTTP/1.1, 200, 0.254070
96.50.85.139, 2013-06-27 17:35:14, GET, /favicon.ico, HTTP/1.1, 400, 0.000418
96.50.85.139, 2013-06-27 17:35:17, GET, /favicon.ico, HTTP/1.1, 400, 0.000368
96.50.85.139, 2013-06-27 18:05:36, GET, /cqg/quiz, HTTP/1.1, 200, 0.188471
96.50.85.139, 2013-06-27 18:05:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000380
96.50.85.139, 2013-06-27 18:09:13, GET, /favicon.ico, HTTP/1.1, 400, 0.000541
96.50.85.139, 2013-06-27 18:09:15, GET, /cqg/static/eop.html, HTTP/1.1, 304, 0.000424
96.50.85.139, 2013-06-27 18:09:15, GET, /favicon.ico, HTTP/1.1, 400, 0.000378
96.50.85.139, 2013-06-27 18:09:17, GET, /cqg/quiz, HTTP/1.1, 200, 0.204429
96.50.85.139, 2013-06-27 18:09:17, GET, /favicon.ico, HTTP/1.1, 400, 0.000424
96.50.85.139, 2013-06-27 18:10:40, GET, /cqg/quiz, HTTP/1.1, 200, 0.010717
96.50.85.139, 2013-06-27 18:10:40, GET, /favicon.ico, HTTP/1.1, 400, 0.000420
96.50.85.139, 2013-06-27 18:11:10, GET, /cqg/quiz, HTTP/1.1, 200, 0.012716
96.50.85.139, 2013-06-27 18:11:10, GET, /favicon.ico, HTTP/1.1, 400, 0.000471
96.50.85.139, 2013-06-27 18:11:11, GET, /cqg/quiz, HTTP/1.1, 200, 0.012066
96.50.85.139, 2013-06-27 18:11:11, GET, /favicon.ico, HTTP/1.1, 400, 0.000435
96.50.85.139, 2013-06-27 18:11:11, GET, /cqg/quiz, HTTP/1.1, 200, 0.012030
96.50.85.139, 2013-06-27 18:11:11, GET, /favicon.ico, HTTP/1.1, 400, 0.000439
96.50.85.139, 2013-06-27 18:11:29, GET, /cqg/quiz, HTTP/1.1, 200, 0.012581
96.50.85.139, 2013-06-27 18:11:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000446
96.50.85.139, 2013-06-27 18:11:31, GET, /cqg/quiz, HTTP/1.1, 200, 0.189948
96.50.85.139, 2013-06-27 18:11:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000415
96.50.85.139, 2013-06-27 18:11:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000399
96.50.85.139, 2013-06-27 18:13:59, GET, /cqg/quiz, HTTP/1.1, 200, 0.207927
96.50.85.139, 2013-06-27 18:13:59, GET, /favicon.ico, HTTP/1.1, 400, 0.000393
96.50.85.139, 2013-06-27 18:15:57, GET, /cqg/quiz, HTTP/1.1, 200, 0.010879
96.50.85.139, 2013-06-27 18:15:57, GET, /favicon.ico, HTTP/1.1, 400, 0.000430
96.50.85.139, 2013-06-27 18:20:19, GET, /cqg/quiz, HTTP/1.1, 200, 0.012445
96.50.85.139, 2013-06-27 18:20:19, GET, /favicon.ico, HTTP/1.1, 400, 0.000438
96.50.85.139, 2013-06-27 18:21:05, GET, /cqg/quiz, HTTP/1.1, 200, 0.013427
96.50.85.139, 2013-06-27 18:21:05, GET, /favicon.ico, HTTP/1.1, 400, 0.000434
96.50.85.139, 2013-06-27 18:21:07, GET, /favicon.ico, HTTP/1.1, 400, 0.000417
96.50.85.139, 2013-06-27 18:21:07, GET, /cqg/quiz, HTTP/1.1, 200, 0.209734
96.50.85.139, 2013-06-27 19:05:55, GET, /cqg/static/eop.html, HTTP/1.1, 200, 0.000531
96.50.85.139, 2013-06-27 19:05:55, GET, /favicon.ico, HTTP/1.1, 400, 0.000394
96.50.85.139, 2013-06-27 19:05:57, GET, /cqg/quiz, HTTP/1.1, 200, 0.187329
96.50.85.139, 2013-06-27 19:05:58, GET, /favicon.ico, HTTP/1.1, 400, 0.000406
96.50.85.139, 2013-06-27 19:06:01, GET, /cqg/static/leap_year_function.html, HTTP/1.1, 200, 0.000489
96.50.85.139, 2013-06-27 19:06:01, GET, /favicon.ico, HTTP/1.1, 400, 0.000371
96.50.85.139, 2013-06-27 19:06:05, GET, /cqg/quiz, HTTP/1.1, 200, 0.187191
96.50.85.139, 2013-06-27 19:06:05, GET, /favicon.ico, HTTP/1.1, 400, 0.000379
96.50.85.139, 2013-06-27 19:06:34, GET, /cqg/static/leap_year_function.html, HTTP/1.1, 304, 0.000425
96.50.85.139, 2013-06-27 19:06:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000379
96.50.85.139, 2013-06-27 19:06:39, GET, /cqg/static/leap_year_function.html, HTTP/1.1, 304, 0.000403
96.50.85.139, 2013-06-27 19:06:39, GET, /favicon.ico, HTTP/1.1, 400, 0.000386
96.50.85.139, 2013-06-27 19:06:41, GET, /cqg/quiz, HTTP/1.1, 200, 0.183438
96.50.85.139, 2013-06-27 19:06:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000391
96.50.85.139, 2013-06-27 19:06:43, GET, /cqg/quiz, HTTP/1.1, 200, 0.189160
96.50.85.139, 2013-06-27 19:06:43, GET, /favicon.ico, HTTP/1.1, 400, 0.000383
96.50.85.139, 2013-06-27 19:06:44, GET, /cqg/static/leap_year_function.html, HTTP/1.1, 304, 0.000419
96.50.85.139, 2013-06-27 19:06:44, GET, /favicon.ico, HTTP/1.1, 400, 0.000402
96.50.85.139, 2013-06-27 19:06:47, GET, /cqg/quiz, HTTP/1.1, 200, 0.185174
96.50.85.139, 2013-06-27 19:06:47, GET, /favicon.ico, HTTP/1.1, 400, 0.000403
96.50.85.139, 2013-06-27 19:07:02, GET, /favicon.ico, HTTP/1.1, 400, 0.000384
96.50.85.139, 2013-07-01 18:41:51, GET, /cqg/static/eop.html, HTTP/1.1, 200, 0.000511
96.50.85.139, 2013-07-01 18:41:51, GET, /favicon.ico, HTTP/1.1, 400, 0.000474
96.50.85.139, 2013-07-01 18:42:05, GET, /cqg/quiz, HTTP/1.1, 200, 10.419380
96.50.85.139, 2013-07-01 18:42:06, GET, /favicon.ico, HTTP/1.1, 400, 0.000395
96.50.85.139, 2013-07-01 18:42:16, GET, /favicon.ico, HTTP/1.1, 400, 0.000373
96.50.85.139, 2013-07-01 19:01:05, GET, /cqg/quiz, HTTP/1.1, 200, 0.190558
96.50.85.139, 2013-07-01 19:01:05, GET, /favicon.ico, HTTP/1.1, 400, 0.000378
96.50.85.139, 2013-07-01 19:01:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000399
96.50.85.139, 2013-07-01 19:01:26, GET, /cqg/quiz, HTTP/1.1, 200, 0.235211
96.50.85.139, 2013-07-01 19:01:26, GET, /favicon.ico, HTTP/1.1, 400, 0.000380
96.50.85.139, 2013-07-01 19:04:37, GET, /favicon.ico, HTTP/1.1, 400, 0.000413
96.50.85.139, 2013-07-01 19:05:03, GET, /cqg/quiz, HTTP/1.1, 200, 0.223112
96.50.85.139, 2013-07-01 19:05:03, GET, /favicon.ico, HTTP/1.1, 400, 0.000380
96.50.85.139, 2013-07-01 19:11:02, GET, /cqg/quiz, HTTP/1.1, 200, 0.003940
96.50.85.139, 2013-07-01 19:11:02, GET, /favicon.ico, HTTP/1.1, 400, 0.000420
96.50.85.139, 2013-07-02 16:11:54, GET, /cqg/static/eop.html, HTTP/1.1, 304, 0.012649
96.50.85.139, 2013-07-02 16:11:54, GET, /favicon.ico, HTTP/1.1, 400, 0.000730
96.50.85.139, 2013-07-02 16:15:50, GET, /cqg/quiz, HTTP/1.1, 200, 24.155842
96.50.85.139, 2013-07-02 16:15:50, GET, /favicon.ico, HTTP/1.1, 400, 0.000402
96.50.85.139, 2013-07-02 16:18:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000403
96.50.85.139, 2013-07-02 16:18:12, GET, /cqg/quiz, HTTP/1.1, 200, 0.243289
96.50.85.139, 2013-07-02 16:18:12, GET, /favicon.ico, HTTP/1.1, 400, 0.000409
96.50.85.139, 2013-07-02 16:29:27, GET, /favicon.ico, HTTP/1.1, 400, 0.000370
96.50.85.139, 2013-07-02 16:34:08, GET, /cqg/quiz, HTTP/1.1, 200, 0.238550
96.50.85.139, 2013-07-02 16:34:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000388
96.50.85.139, 2013-07-02 16:34:13, GET, /cqg/quiz, HTTP/1.1, 200, 0.003901
96.50.85.139, 2013-07-02 16:34:13, GET, /favicon.ico, HTTP/1.1, 400, 0.000389
96.50.85.139, 2013-07-02 16:34:14, GET, /cqg/quiz, HTTP/1.1, 200, 0.003551
96.50.85.139, 2013-07-02 16:34:14, GET, /favicon.ico, HTTP/1.1, 400, 0.000388
96.50.85.139, 2013-07-02 16:34:17, GET, /cqg/quiz, HTTP/1.1, 200, 0.003451
96.50.85.139, 2013-07-02 16:34:17, GET, /favicon.ico, HTTP/1.1, 400, 0.000445
96.50.85.139, 2013-07-02 16:34:18, GET, /cqg/quiz, HTTP/1.1, 200, 0.003304
96.50.85.139, 2013-07-02 16:34:18, GET, /favicon.ico, HTTP/1.1, 400, 0.000438
96.50.85.139, 2013-07-02 16:34:20, GET, /cqg/quiz, HTTP/1.1, 200, 0.003863
96.50.85.139, 2013-07-02 16:34:20, GET, /favicon.ico, HTTP/1.1, 400, 0.000413
96.50.85.139, 2013-07-02 16:34:21, GET, /cqg/quiz, HTTP/1.1, 200, 0.003979
96.50.85.139, 2013-07-02 16:34:21, GET, /favicon.ico, HTTP/1.1, 400, 0.000386
96.50.85.139, 2013-07-02 16:34:22, GET, /cqg/quiz, HTTP/1.1, 200, 0.003565
96.50.85.139, 2013-07-02 16:34:22, GET, /favicon.ico, HTTP/1.1, 400, 0.000376
